laptop_ID,Company,TypeName,OpSys,Full_HD,IPS_Panel,Touchscreen,4K_Ultra_HD,Retina_Display,Quad_HDplus,PPI,Ram_GB,Weight_kg,SSD,HDD,Flash_Storage,Hybrid,Memory_GB,cpu_marca,cpu_familia,cpu_ghz,brand_gpu,family_gpu
221,Lenovo,Notebook,No OS,0,0,0,0,0,0,106.11306214269258,8,2.8,0,1,0,0,1024,Intel,I5,2.5,Nvidia,GeForce
156,MSI,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,16,2.8,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
1186,HP,Notebook,Windows 10,0,0,0,0,0,0,111.93520355955211,2,1.44,0,0,1,0,32,Intel,CELERON,1.6,Intel,HD Graphics
8,Apple,Ultrabook,macOS,0,0,0,0,0,0,127.67794013309688,8,1.34,0,0,1,0,256,Intel,I5,1.8,Intel,HD Graphics
728,Lenovo,Ultrabook,Windows 10,0,1,0,0,0,1,209.8006828649808,8,1.17,1,0,0,0,512,Intel,I7,2.5,Intel,HD Graphics
196,Xiaomi,Ultrabook,No OS,1,1,0,0,0,0,165.6321180513006,8,1.3,1,0,0,0,256,Intel,I5,2.5,Nvidia,GeForce
309,Asus,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.5,1,1,0,0,1152,Intel,I7,2.8,Nvidia,GeForce
480,Dell,Ultrabook,Windows 10,1,0,1,0,0,0,165.6321180513006,8,1.42,1,0,0,0,256,Intel,I5,1.6,Intel,HD Graphics
960,Dell,Ultrabook,Windows 10,1,0,1,0,0,0,176.23257360658386,8,1.36,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
365,Dell,Notebook,Windows 10,1,0,0,0,0,0,157.3505121487356,8,1.36,1,0,0,0,256,Intel,I5,2.6,Intel,HD Graphics
10,Acer,Ultrabook,Windows 10,1,1,0,0,0,0,157.3505121487356,8,1.6,1,0,0,0,256,Intel,I5,1.6,Intel,HD Graphics
424,HP,Ultrabook,Windows 10,1,0,0,0,0,0,157.3505121487356,8,1.43,1,0,0,0,256,Intel,I7,2.5,Intel,HD Graphics
311,HP,2 in 1 Convertible,Windows 10,1,0,1,0,0,0,165.6321180513006,16,1.28,1,0,0,0,256,Intel,I7,2.8,Intel,HD Graphics
1108,Dell,Ultrabook,Windows 10,1,1,0,0,0,0,165.6321180513006,4,1.4,1,0,0,0,256,Intel,I5,1.6,AMD,Radeon
822,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,1.98,0,1,0,0,1024,Intel,I7,2.7,Nvidia,GeForce
70,Lenovo,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,1.9,0,1,0,0,1024,Intel,I5,2.5,Intel,HD Graphics
926,HP,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.04,1,0,0,0,256,Intel,I7,2.7,Nvidia,GeForce
1015,HP,Notebook,Windows 10,1,1,0,0,0,0,165.6321180513006,8,1.34,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
714,Acer,2 in 1 Convertible,Windows 10,1,1,1,0,0,0,165.6321180513006,8,1.6,1,0,0,0,256,Intel,I5,1.6,Intel,HD Graphics
293,Lenovo,Gaming,Windows 10,1,1,0,0,0,0,141.21199808219862,16,2.5,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
661,MSI,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.2,1,1,0,0,1152,Intel,I7,2.8,Nvidia,GeForce
725,Lenovo,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.19,0,1,0,0,500,AMD,Other,2.0,AMD,Radeon
1210,HP,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,1.86,0,1,0,0,500,Intel,I5,2.5,Intel,HD Graphics
622,Asus,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,8,3.0,1,1,0,0,1152,Intel,I7,2.8,Nvidia,GeForce
893,Asus,Notebook,Windows 10,0,0,0,0,0,0,111.1413368676404,4,1.65,0,0,1,0,32,Intel,CELERON,1.1,Intel,HD Graphics
372,Dell,Notebook,Windows 10,1,0,0,0,0,0,127.33567457123111,8,2.8,1,1,0,0,1152,Intel,I5,1.6,AMD,Radeon
870,Lenovo,Notebook,No OS,1,0,0,0,0,0,141.21199808219862,4,2.2,0,1,0,0,1024,Intel,I3,2.0,Intel,HD Graphics
358,MSI,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,8,2.7,1,1,0,0,1152,Intel,I7,2.8,Nvidia,GeForce
237,Lenovo,Gaming,Windows 10,1,1,0,0,0,0,141.21199808219862,16,3.2,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
378,Asus,Gaming,Windows 10,1,1,0,0,0,0,127.33567457123111,16,3.25,1,1,0,0,1280,AMD,Other,3.0,AMD,Radeon
508,HP,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,8,1.91,1,0,0,0,256,Intel,I5,2.5,AMD,Radeon
902,HP,2 in 1 Convertible,Windows 10,0,0,1,0,0,1,276.053530085501,16,1.42,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
26,Dell,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.3,0,1,0,0,1024,Intel,I3,2.0,Intel,HD Graphics
400,MSI,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,8,2.7,1,0,0,0,256,Intel,I7,2.8,Nvidia,GeForce
625,MSI,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,16,2.94,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
271,Asus,2 in 1 Convertible,Windows 10,1,0,1,0,0,0,165.6321180513006,8,1.1,1,0,0,0,1024,Intel,I7,1.8,Intel,HD Graphics
63,Lenovo,Notebook,No OS,1,1,0,0,0,0,157.3505121487356,8,1.7,1,0,0,0,256,Intel,I3,2.7,Intel,HD Graphics
489,HP,Notebook,Windows 10,1,1,0,0,0,0,165.6321180513006,4,1.49,1,0,0,0,128,Intel,I5,1.6,Intel,HD Graphics
1024,Dell,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.65,0,0,0,1,1024,Intel,I5,2.5,Nvidia,GeForce
856,HP,2 in 1 Convertible,Chrome OS,0,0,1,0,0,0,135.0942111925629,4,1.4,0,0,1,0,32,Intel,CELERON,1.1,Intel,HD Graphics
883,Toshiba,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,8,2.0,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
346,Dell,Notebook,Linux,0,0,0,0,0,0,100.45466986113651,4,2.2,0,1,0,0,500,Intel,CELERON,1.6,Intel,HD Graphics
504,HP,Notebook,Windows 10,1,0,0,0,0,0,157.3505121487356,8,1.48,1,0,0,0,1024,Intel,I7,2.8,Intel,HD Graphics
114,Dell,Ultrabook,Windows 10,0,0,1,0,0,1,276.053530085501,8,1.23,1,0,0,0,256,Intel,I7,2.4,Intel,Iris
342,Dell,Ultrabook,Windows 10,1,1,0,0,0,0,141.21199808219862,8,1.9,1,1,0,0,1152,Intel,I5,1.6,Nvidia,GeForce
615,Lenovo,2 in 1 Convertible,Windows 10,1,1,1,0,0,0,141.21199808219862,8,2.0,1,0,0,0,256,Intel,I7,2.8,Intel,HD Graphics
1134,Asus,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,8,3.52,1,1,0,0,1152,Intel,I7,2.6,Nvidia,GeForce
956,Acer,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.23,0,1,0,0,500,Intel,I5,2.5,Intel,HD Graphics
703,Acer,Netbook,Windows 10,0,0,0,0,0,0,135.0942111925629,4,1.4,0,0,1,0,32,Intel,CELERON,1.6,Intel,HD Graphics
724,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,1.9,1,0,0,0,256,Intel,I5,2.6,Intel,HD Graphics
1214,Lenovo,Notebook,No OS,0,0,0,0,0,0,100.45466986113651,4,1.9,0,1,0,0,1024,Intel,I3,2.0,AMD,Radeon
212,Dell,Ultrabook,Windows 10,1,0,0,0,0,0,165.6321180513006,8,1.2,1,0,0,0,256,Intel,I7,1.8,Intel,HD Graphics
459,HP,Workstation,Windows 10,1,1,0,0,0,0,141.21199808219862,8,2.31,1,0,0,0,512,Intel,I7,2.9,Intel,HD Graphics
699,Lenovo,Notebook,Windows 10,1,0,0,0,0,0,157.3505121487356,4,1.7,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
1191,Lenovo,Notebook,No OS,0,0,0,0,0,0,100.45466986113651,4,2.1,0,1,0,0,500,Intel,I5,2.3,Intel,HD Graphics
17,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.2,1,0,0,0,256,Intel,I7,2.7,AMD,Radeon
867,Asus,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.0,0,1,0,0,1024,Intel,PENTIUM,1.1,Intel,HD Graphics
1227,Asus,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,16,2.2,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
20,Dell,Ultrabook,Windows 10,1,1,1,0,0,0,165.6321180513006,8,1.22,1,0,0,0,128,Intel,I5,1.6,Intel,HD Graphics
1179,MSI,Gaming,Windows 10,1,0,0,0,0,0,157.3505121487356,16,1.7,1,1,0,0,1280,Intel,I7,2.6,Nvidia,GeForce
520,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,16,2.2,1,1,0,0,2304,Intel,I7,1.8,AMD,Radeon
887,Asus,Notebook,Linux,0,0,0,0,0,0,100.45466986113651,4,2.0,0,1,0,0,1024,Intel,PENTIUM,1.1,Intel,HD Graphics
637,Asus,Ultrabook,Windows 10,1,0,0,0,0,0,157.3505121487356,16,1.1,1,0,0,0,512,Intel,I7,2.7,Intel,HD Graphics
1090,Lenovo,Notebook,Windows 10,0,0,0,0,0,0,106.11306214269258,8,3.0,0,1,0,0,1024,Intel,I5,2.3,AMD,Radeon
169,MSI,Gaming,Windows 10,1,1,0,0,0,0,141.21199808219862,16,2.4,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
1196,MSI,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,16,1.91,1,1,0,0,1152,Intel,I7,2.6,Nvidia,GeForce
452,Dell,Notebook,Windows 10,1,0,0,0,0,0,157.3505121487356,8,1.64,1,0,0,0,256,Intel,I5,2.8,Nvidia,GeForce
394,Dell,Workstation,Windows 10,1,1,0,0,0,0,141.21199808219862,8,2.0,1,0,0,0,256,Intel,I7,2.7,Nvidia,Quadro
762,Lenovo,Ultrabook,Windows 10,1,0,0,0,0,0,157.3505121487356,4,1.7,1,0,0,0,180,Intel,I5,2.3,Intel,HD Graphics
719,Dell,Notebook,Linux,1,0,0,0,0,0,157.3505121487356,8,1.64,1,0,0,0,256,Intel,I5,2.8,Nvidia,GeForce
889,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,2.18,1,1,0,0,1152,Intel,I5,2.5,Nvidia,GeForce
783,HP,Ultrabook,Windows 10,0,0,0,0,0,0,125.36742798669837,4,1.26,1,0,0,0,256,Intel,I5,2.3,Intel,HD Graphics
878,Lenovo,2 in 1 Convertible,Windows 10,1,1,1,0,0,0,165.6321180513006,8,1.37,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
1291,HP,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,6,2.19,0,1,0,0,1024,Intel,I7,2.5,AMD,Radeon
1275,Dell,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.29,0,1,0,0,500,Intel,I3,2.0,Intel,HD Graphics
564,Lenovo,Notebook,Windows 10,0,0,0,0,0,0,106.11306214269258,6,2.8,1,1,0,0,1152,Intel,I7,2.7,Nvidia,GeForce
297,HP,Notebook,Windows 10,0,0,0,0,0,0,106.11306214269258,8,2.54,0,1,0,0,1024,Intel,I3,2.0,Intel,HD Graphics
69,HP,Notebook,Windows 10,0,0,0,0,0,0,111.93520355955211,4,1.44,1,0,0,0,32,Intel,CELERON,1.6,Intel,HD Graphics
1116,Dell,Ultrabook,Windows 7,0,0,0,0,0,0,125.36742798669837,4,1.5,1,0,0,0,128,Intel,I3,2.3,Intel,HD Graphics
1313,Dell,Notebook,Linux,0,0,0,0,0,0,100.45466986113651,8,2.3,0,1,0,0,1024,Intel,I7,2.7,AMD,Radeon
732,MSI,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,8,2.7,1,1,0,0,1152,Intel,I7,2.8,Nvidia,GeForce
201,HP,Notebook,Windows 10,1,0,0,0,0,0,165.6321180513006,8,1.49,1,0,0,0,512,Intel,I5,1.6,Intel,HD Graphics
860,HP,Notebook,No OS,0,0,0,0,0,0,100.45466986113651,4,1.86,1,0,0,0,128,Intel,CELERON,1.6,Intel,HD Graphics
666,Lenovo,Gaming,Windows 10,1,1,0,0,0,0,141.21199808219862,8,3.31,1,1,0,0,1152,Intel,I7,2.6,Nvidia,GeForce
891,HP,2 in 1 Convertible,Windows 10,1,0,1,0,0,0,165.6321180513006,4,1.28,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
345,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.0,1,0,0,0,256,Intel,I5,1.6,Nvidia,GeForce
1062,Lenovo,Gaming,Windows 10,1,1,0,0,0,0,127.33567457123111,16,4.6,1,1,0,0,1152,Intel,I7,2.6,Nvidia,GeForce
871,Lenovo,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,8,2.3,0,1,0,0,1024,Intel,I5,2.5,Intel,HD Graphics
222,HP,Notebook,Windows 10,1,0,0,0,0,0,157.3505121487356,8,1.63,1,0,0,0,256,Intel,I7,1.8,Nvidia,GeForce
74,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.2,1,0,0,0,256,Intel,I7,1.8,AMD,Radeon
1034,Dell,2 in 1 Convertible,Windows 10,1,1,1,0,0,0,141.21199808219862,4,2.08,0,1,0,0,1024,Intel,I3,2.3,Intel,HD Graphics
754,Samsung,Ultrabook,Windows 10,1,0,0,0,0,0,165.6321180513006,16,0.81,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
1316,Lenovo,2 in 1 Convertible,Windows 10,1,1,1,0,0,0,157.3505121487356,4,1.8,1,0,0,0,128,Intel,I7,2.5,Intel,HD Graphics
1145,HP,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,8,2.04,0,1,0,0,2048,Intel,I7,2.7,Intel,HD Graphics
195,Vero,Notebook,Windows 10,1,1,0,0,0,0,157.3505121487356,4,1.3,0,0,1,0,32,Intel,CELERON,1.1,Intel,HD Graphics
446,Asus,Notebook,Linux,1,0,0,0,0,0,141.21199808219862,4,2.0,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
1018,Toshiba,Notebook,Windows 10,1,0,0,0,0,0,165.6321180513006,4,1.2,1,0,0,0,128,Intel,I5,2.3,Intel,HD Graphics
1305,HP,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,6,2.19,0,1,0,0,1024,Intel,I7,2.5,AMD,Radeon
42,Dell,Gaming,Windows 10,1,1,0,0,0,0,141.21199808219862,16,2.65,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
688,MSI,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.2,1,0,0,0,256,Intel,I5,2.5,Nvidia,GeForce
48,Asus,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,8,3.2,1,1,0,0,1280,AMD,Other,3.0,AMD,Radeon
50,Asus,Notebook,Windows 10,0,0,0,0,0,0,90.58340172449303,4,2.8,0,1,0,0,1024,Intel,PENTIUM,1.1,Nvidia,GeForce
124,MSI,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,16,1.8,1,1,0,0,2304,Intel,I7,2.8,Nvidia,GeForce
877,Toshiba,Ultrabook,Windows 10,0,0,0,0,0,0,117.82653006268643,8,1.2,1,0,0,0,256,Intel,I5,2.3,Intel,HD Graphics
667,Dell,Gaming,Windows 10,0,1,0,1,0,0,254.67134914246222,32,4.42,1,1,0,0,1536,Intel,I7,2.8,Nvidia,GeForce
291,Lenovo,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,8,1.95,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
695,Dell,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.2,0,1,0,0,1024,Intel,I3,2.0,AMD,Radeon
321,HP,2 in 1 Convertible,Windows 10,0,1,1,1,0,0,331.2642361026012,16,1.29,1,0,0,0,1024,Intel,I7,1.8,Intel,HD Graphics
75,MSI,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,8,2.7,1,1,0,0,1152,Intel,I5,2.5,Nvidia,GeForce
1055,Vero,Notebook,Windows 10,0,0,0,0,0,0,111.93520355955211,2,1.45,0,0,1,0,32,Intel,ATOM,1.44,Intel,HD Graphics
199,HP,Notebook,Windows 10,1,1,0,0,0,0,127.33567457123111,8,2.5,0,1,0,0,1024,Intel,I5,1.6,Nvidia,GeForce
1115,Dell,Ultrabook,Windows 7,0,0,0,0,0,0,125.36742798669837,4,1.5,0,1,0,0,500,Intel,I3,2.3,Intel,HD Graphics
30,HP,Notebook,Windows 10,1,0,0,0,0,0,127.33567457123111,8,2.5,0,1,0,0,1024,Intel,I5,1.6,Nvidia,GeForce
66,HP,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,1.86,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
760,HP,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,1.84,1,0,0,0,256,Intel,I5,2.4,Intel,HD Graphics
1088,HP,Notebook,Windows 10,1,0,0,0,0,0,165.6321180513006,8,1.49,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
967,Asus,2 in 1 Convertible,Chrome OS,1,0,0,0,0,0,176.23257360658386,8,1.2,0,0,1,0,64,Intel,Other,1.2,Intel,HD Graphics
1310,Dell,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,2,2.2,0,1,0,0,500,Intel,CELERON,1.6,Intel,HD Graphics
1036,HP,Notebook,Windows 10,1,1,0,0,0,0,165.6321180513006,8,1.11,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
593,HP,Gaming,Windows 10,1,1,0,0,0,0,127.33567457123111,16,3.78,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
223,Dell,Ultrabook,Windows 10,1,0,0,0,0,0,157.3505121487356,8,1.6,1,0,0,0,256,Intel,I5,1.6,Intel,HD Graphics
137,HP,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,8,2.05,0,1,0,0,1024,Intel,I7,2.7,Intel,HD Graphics
1282,Dell,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,2,2.2,0,1,0,0,500,Intel,CELERON,1.6,Intel,HD Graphics
1292,Asus,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.2,0,1,0,0,500,Intel,CELERON,1.6,Intel,HD Graphics
155,Lenovo,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,1.9,1,0,0,0,128,Intel,I5,2.5,Intel,HD Graphics
701,Lenovo,2 in 1 Convertible,Windows 10,0,0,1,0,0,0,209.8006828649808,8,1.42,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
337,Toshiba,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,8,2.0,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
468,Acer,Netbook,Windows 10,0,0,0,0,0,0,135.0942111925629,4,1.4,1,0,0,0,128,Intel,CELERON,1.6,Intel,HD Graphics
76,Acer,Notebook,Windows 10,0,0,0,0,0,0,111.93520355955211,8,2.1,0,1,0,0,1024,Intel,I3,2.0,Intel,HD Graphics
269,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.24,0,1,0,0,1024,Intel,I5,2.5,AMD,Radeon
795,MSI,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.2,1,1,0,0,1152,Intel,I5,2.5,Nvidia,GeForce
1240,HP,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,6,2.1,0,1,0,0,1024,AMD,Other,2.7,AMD,Radeon
980,Dell,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,1.9,0,1,0,0,500,Intel,I5,2.5,Intel,HD Graphics
630,Fujitsu,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,8,2.2,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
587,Mediacom,Notebook,Windows 10,1,1,0,0,0,0,157.3505121487356,4,1.45,1,0,0,0,32,Intel,CELERON,1.1,Intel,HD Graphics
643,Asus,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,1.99,0,1,0,0,1024,Intel,I5,2.5,Nvidia,GeForce
187,Toshiba,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,8,2.0,1,0,0,0,128,Intel,I5,2.5,Intel,HD Graphics
423,Dell,Notebook,Windows 10,0,0,0,0,0,0,117.82653006268643,4,1.65,1,0,0,0,128,Intel,I3,2.0,Intel,HD Graphics
745,Dell,2 in 1 Convertible,Windows 10,1,0,1,0,0,0,165.6321180513006,8,1.55,0,1,0,0,1024,Intel,I5,1.6,Intel,HD Graphics
263,MSI,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,16,4.14,1,1,0,0,1536,Intel,I7,2.8,Nvidia,GeForce
441,Lenovo,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,16,2.5,1,0,0,0,512,Intel,I7,2.9,Nvidia,Quadro
178,HP,Notebook,Windows 10,1,0,0,0,0,0,127.33567457123111,8,2.5,1,0,0,0,256,Intel,I5,1.6,Nvidia,GeForce
826,HP,Netbook,Chrome OS,0,0,0,0,0,0,135.0942111925629,4,1.23,0,0,1,0,16,Intel,CELERON,1.6,Intel,HD Graphics
1119,Lenovo,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,16,2.4,1,0,0,0,512,Intel,I7,2.8,Nvidia,GeForce
600,Samsung,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,16,2.5,1,1,0,0,1152,Intel,I7,2.8,Nvidia,GeForce
132,HP,Notebook,Windows 10,1,0,0,0,0,0,127.33567457123111,8,2.5,1,0,0,0,256,Intel,I5,1.6,Intel,HD Graphics
324,Acer,Notebook,Windows 10,0,0,0,0,0,0,135.0942111925629,4,1.4,0,0,1,0,128,Intel,PENTIUM,1.6,Intel,HD Graphics
781,Toshiba,Notebook,Windows 10,0,1,0,0,0,0,111.93520355955211,4,1.75,1,0,0,0,128,Intel,I5,2.3,Intel,HD Graphics
110,Asus,Ultrabook,Windows 10,1,1,0,0,0,0,157.3505121487356,8,1.3,1,0,0,0,256,Intel,I7,2.7,Nvidia,GeForce
180,Acer,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.1,1,0,0,0,128,Intel,I3,2.0,Intel,HD Graphics
1187,MSI,Gaming,Windows 10,1,1,0,0,0,0,141.21199808219862,8,2.2,0,1,0,0,1024,Intel,I7,2.7,Nvidia,GeForce
467,Acer,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,2.23,0,1,0,0,1024,Intel,I3,2.0,Nvidia,GeForce
138,HP,Notebook,Windows 10,1,0,0,0,0,0,157.3505121487356,8,1.63,1,0,0,0,256,Intel,I7,1.8,Intel,HD Graphics
1243,Asus,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.65,0,1,0,0,1024,Intel,PENTIUM,1.6,Intel,HD Graphics
397,Asus,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,16,3.0,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
88,HP,Ultrabook,Windows 10,1,1,0,0,0,0,141.21199808219862,8,1.83,1,0,0,0,256,Intel,I7,1.8,Nvidia,GeForce
45,Dell,2 in 1 Convertible,Windows 10,1,0,1,0,0,0,127.33567457123111,12,2.77,0,1,0,0,1024,Intel,I5,1.6,Nvidia,GeForce
747,Acer,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.4,0,1,0,0,500,Intel,I3,2.0,Intel,HD Graphics
944,Lenovo,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.2,0,1,0,0,1024,Intel,PENTIUM,1.1,Intel,HD Graphics
107,Microsoft,Ultrabook,Windows 10 S,0,0,1,0,0,0,200.84255993695703,8,1.252,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
818,Lenovo,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,2.4,0,1,0,0,1024,Intel,I5,2.5,Nvidia,GeForce
281,Dell,Notebook,Linux,1,0,0,0,0,0,127.33567457123111,8,2.8,1,1,0,0,1152,Intel,I7,1.8,AMD,Radeon
1219,Lenovo,Notebook,No OS,0,0,0,0,0,0,100.45466986113651,8,2.2,0,1,0,0,500,Intel,I7,2.5,Nvidia,GeForce
1011,Acer,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.4,0,1,0,0,500,Intel,PENTIUM,1.1,Intel,HD Graphics
9,Asus,Ultrabook,Windows 10,1,0,0,0,0,0,157.3505121487356,16,1.3,1,0,0,0,512,Intel,I7,1.8,Nvidia,GeForce
247,Asus,Notebook,No OS,1,0,0,0,0,0,127.33567457123111,8,2.69,1,1,0,0,1152,Intel,I7,2.7,Nvidia,GeForce
25,HP,Ultrabook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,1.91,1,0,0,0,256,Intel,I7,1.8,Intel,HD Graphics
190,Dell,Notebook,Windows 10,0,0,1,1,0,0,282.42399616439724,16,2.06,1,0,0,0,512,Intel,I7,2.8,Nvidia,GeForce
1304,Lenovo,Notebook,Windows 10,0,0,0,0,0,0,111.93520355955211,2,1.5,0,0,1,0,64,Intel,CELERON,1.6,Intel,HD Graphics
1289,Lenovo,2 in 1 Convertible,Windows 10,0,1,1,0,0,1,276.053530085501,16,1.3,1,0,0,0,512,Intel,I7,2.5,Intel,HD Graphics
1053,HP,Notebook,Windows 10,1,0,0,0,0,0,157.3505121487356,8,1.64,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
71,Asus,Gaming,Linux,1,0,0,0,0,0,127.33567457123111,12,3.0,0,1,0,0,1024,Intel,I7,2.8,Nvidia,GeForce
705,Asus,2 in 1 Convertible,Chrome OS,1,0,1,0,0,0,176.23257360658386,4,1.2,0,0,1,0,64,Intel,M3,0.9,Intel,HD Graphics
390,Asus,Ultrabook,Windows 10,1,0,1,0,0,0,165.6321180513006,16,1.1,1,0,0,0,512,Intel,I7,2.7,Intel,HD Graphics
845,Asus,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,16,2.9,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
1298,HP,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,6,2.04,0,0,0,1,1024,AMD,Other,2.9,AMD,Radeon
1099,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.18,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
305,Asus,Notebook,Windows 10,0,0,0,0,0,0,111.93520355955211,4,1.3,1,0,0,0,128,Intel,I3,2.4,Intel,HD Graphics
1065,HP,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,8,1.91,0,1,0,0,1024,Intel,I7,2.7,Nvidia,GeForce
631,HP,Notebook,Windows 7,0,0,0,0,0,0,100.45466986113651,4,1.88,0,1,0,0,500,Intel,I5,2.3,Intel,HD Graphics
