laptop_ID,Company,TypeName,Inches,OpSys,Touchscreen,IPS,ResX,ResY,PPI,Cpu_brand,Cpu_family,Cpu_speed,Gpu_brand,Gpu_dedicated,HDD,SSD,Flash,Hybrid,Total_Storage,Ram_GB,Weight_kg,Cpu_gen,Gpu_model_num,Gpu_is_integrated,Cpu_power,Gpu_power,Has_SSD,Has_HDD,Storage_speed,Weight_per_inch,Ram_per_kg,Weight_norm,Ram_norm,Company_category,OS_category
1285,Dell,Notebook,15.6,Linux,0,0,1366.0,768.0,100.45466986113651,Intel,i7,2.7,AMD,1,1000.0,0.0,0.0,0.0,1000.0,8,2.3,75.0,430.0,0,202.5,430.0,0,1,1,0.14743589743589744,3.4782608695652177,0.4893617021276595,0.25,Business,Linux
306,Asus,Gaming,17.3,Windows 10,0,0,1920.0,1080.0,127.33567457123111,Intel,i7,2.8,Nvidia,1,1000.0,256.0,0.0,0.0,1256.0,16,2.9,77.0,1070.0,0,215.6,1070.0,1,1,3,0.1676300578034682,5.517241379310345,0.6170212765957447,0.5,Budget,Windows
1030,HP,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i3,2.4,Intel,0,0.0,256.0,0.0,0.0,256.0,4,2.04,71.0,620.0,1,170.4,0.0,1,0,2,0.13076923076923078,1.9607843137254901,0.4340425531914894,0.125,Business,Windows
538,Toshiba,Notebook,15.6,Windows 10,0,1,1920.0,1080.0,141.21199808219862,Intel,i5,2.5,Intel,0,500.0,0.0,0.0,0.0,500.0,8,2.0,72.0,620.0,1,180.0,0.0,0,1,1,0.12820512820512822,4.0,0.425531914893617,0.25,Budget,Windows
1061,MSI,Gaming,17.3,Windows 10,0,1,1920.0,1080.0,127.33567457123111,Intel,i7,2.7,Nvidia,1,1000.0,256.0,0.0,0.0,1256.0,16,3.78,68.0,980.0,0,183.60000000000002,980.0,1,1,3,0.21849710982658957,4.2328042328042335,0.8042553191489361,0.5,Budget,Windows
674,Dell,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i5,2.5,Intel,0,1000.0,0.0,0.0,0.0,1000.0,8,2.06,72.0,620.0,1,180.0,0.0,0,1,1,0.13205128205128205,3.883495145631068,0.43829787234042555,0.25,Business,Windows
855,Dell,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.7,AMD,1,0.0,256.0,0.0,0.0,256.0,4,2.18,75.0,420.0,0,202.5,420.0,1,0,2,0.13974358974358975,1.8348623853211008,0.46382978723404256,0.125,Business,Windows
347,Lenovo,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,AMD,Other,3.6,AMD,1,2000.0,0.0,0.0,0.0,2000.0,12,2.2,97.0,530.0,0,349.2,530.0,0,1,1,0.14102564102564105,5.454545454545454,0.46808510638297873,0.375,Business,Windows
1271,Lenovo,Notebook,14.0,Windows 10,0,1,1920.0,1080.0,157.3505121487356,Intel,i5,2.3,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.9,62.0,520.0,1,142.6,0.0,1,0,2,0.1357142857142857,4.2105263157894735,0.40425531914893614,0.25,Business,Windows
623,Dell,Notebook,15.6,Linux,0,0,1920.0,1080.0,141.21199808219862,Intel,i5,2.5,AMD,1,0.0,128.0,0.0,0.0,128.0,4,2.18,72.0,420.0,0,180.0,420.0,1,0,2,0.13974358974358975,1.8348623853211008,0.46382978723404256,0.125,Business,Linux
1083,Dell,Gaming,15.6,Windows 10,0,0,3840.0,2160.0,282.42399616439724,Intel,i7,2.6,Nvidia,1,1000.0,256.0,0.0,0.0,1256.0,16,3.21,67.0,970.0,0,174.20000000000002,970.0,1,1,3,0.20576923076923076,4.984423676012461,0.6829787234042553,0.5,Business,Windows
961,Lenovo,Notebook,15.6,No OS,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.7,Nvidia,1,1000.0,0.0,0.0,0.0,1000.0,8,2.2,75.0,920.0,0,202.5,920.0,0,1,1,0.14102564102564105,3.6363636363636362,0.46808510638297873,0.25,Business,Other
1290,Lenovo,Notebook,14.0,Windows 10,0,0,1366.0,768.0,111.93520355955211,Intel,Celeron,1.6,Intel,0,0.0,0.0,64.0,0.0,64.0,2,1.5,30.0,0.0,1,48.0,0.0,0,0,0,0.10714285714285714,1.3333333333333333,0.3191489361702127,0.0625,Business,Windows
176,Lenovo,Notebook,15.6,No OS,0,0,1366.0,768.0,100.45466986113651,AMD,Other,2.9,AMD,1,500.0,0.0,0.0,0.0,500.0,4,2.2,92.0,0.0,0,266.8,0.0,0,1,1,0.14102564102564105,1.8181818181818181,0.46808510638297873,0.125,Business,Other
434,Dell,Ultrabook,14.0,Linux,0,0,1920.0,1080.0,157.3505121487356,Intel,i7,2.8,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.6,76.0,620.0,1,212.79999999999998,0.0,1,0,2,0.1142857142857143,5.0,0.3404255319148936,0.25,Business,Linux
592,MSI,Gaming,17.3,Windows 10,0,0,1920.0,1080.0,127.33567457123111,Intel,i7,2.7,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,16,4.5,68.0,980.0,0,183.60000000000002,980.0,1,1,3,0.26011560693641617,3.5555555555555554,0.9574468085106382,0.5,Budget,Windows
362,Lenovo,Notebook,15.6,No OS,0,0,1366.0,768.0,100.45466986113651,Intel,Celeron,1.1,Intel,0,1000.0,0.0,0.0,0.0,1000.0,4,2.2,33.0,500.0,1,36.300000000000004,0.0,0,1,1,0.14102564102564105,1.8181818181818181,0.46808510638297873,0.125,Business,Other
92,Asus,Gaming,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,AMD,Other,0.0,AMD,1,1000.0,0.0,0.0,0.0,1000.0,8,2.45,98.0,560.0,0,0.0,560.0,0,1,1,0.15705128205128208,3.265306122448979,0.5212765957446809,0.25,Budget,Windows
37,Acer,Notebook,15.6,Linux,0,0,1366.0,768.0,100.45466986113651,Intel,i3,2.7,Intel,0,1000.0,0.0,0.0,0.0,1000.0,4,2.1,71.0,620.0,1,191.70000000000002,0.0,0,1,1,0.13461538461538464,1.9047619047619047,0.44680851063829785,0.125,Budget,Linux
61,Dell,Notebook,17.3,Windows 10,0,0,1920.0,1080.0,127.33567457123111,Intel,i7,1.8,AMD,1,2000.0,256.0,0.0,0.0,2256.0,16,2.8,85.0,530.0,0,153.0,530.0,1,1,3,0.16184971098265893,5.714285714285714,0.5957446808510638,0.5,Business,Windows
1074,HP,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.7,Intel,0,0.0,256.0,0.0,0.0,256.0,8,2.04,75.0,620.0,1,202.5,0.0,1,0,2,0.13076923076923078,3.9215686274509802,0.4340425531914894,0.25,Business,Windows
1315,Asus,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i7,2.5,Nvidia,1,500.0,0.0,0.0,0.0,500.0,4,2.2,65.0,920.0,0,162.5,920.0,0,1,1,0.14102564102564105,1.8181818181818181,0.46808510638297873,0.125,Budget,Windows
951,MSI,Gaming,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.8,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,8,2.2,77.0,1050.0,0,215.6,1050.0,1,1,3,0.14102564102564105,3.6363636363636362,0.46808510638297873,0.25,Budget,Windows
670,Lenovo,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i5,2.3,Intel,0,500.0,0.0,0.0,0.0,500.0,4,2.2,62.0,520.0,1,142.6,0.0,0,1,1,0.14102564102564105,1.8181818181818181,0.46808510638297873,0.125,Business,Windows
1002,Dell,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i7,2.7,AMD,1,1000.0,0.0,0.0,0.0,1000.0,8,2.36,75.0,445.0,0,202.5,445.0,0,1,1,0.15128205128205127,3.3898305084745766,0.502127659574468,0.25,Business,Windows
657,Lenovo,Ultrabook,12.5,Windows 10,0,1,1920.0,1080.0,176.23257360658386,Intel,i7,2.7,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.36,75.0,620.0,1,202.5,0.0,1,0,2,0.10880000000000001,5.88235294117647,0.2893617021276596,0.25,Business,Windows
595,Lenovo,Notebook,15.6,Windows 10,1,0,1366.0,768.0,100.45466986113651,Intel,i7,1.8,Intel,0,1000.0,0.0,0.0,0.0,1000.0,12,2.2,85.0,620.0,1,153.0,0.0,0,1,1,0.14102564102564105,5.454545454545454,0.46808510638297873,0.375,Business,Windows
144,Lenovo,Notebook,14.0,Windows 10,0,1,1920.0,1080.0,157.3505121487356,Intel,i5,1.6,AMD,1,0.0,256.0,0.0,0.0,256.0,8,1.75,82.0,550.0,0,131.20000000000002,550.0,1,0,2,0.125,4.571428571428571,0.3723404255319149,0.25,Business,Windows
972,Dell,Ultrabook,13.3,Windows 10,0,0,3200.0,1800.0,276.053530085501,Intel,i7,2.5,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.3,65.0,520.0,1,162.5,0.0,1,0,2,0.09774436090225563,6.153846153846153,0.2765957446808511,0.25,Business,Windows
995,Toshiba,Notebook,13.3,Windows 7,0,0,1920.0,1080.0,165.6321180513006,Intel,i5,2.3,Intel,0,0.0,128.0,0.0,0.0,128.0,4,1.2,62.0,520.0,1,142.6,0.0,1,0,2,0.09022556390977443,3.3333333333333335,0.2553191489361702,0.125,Budget,Windows
318,Acer,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,AMD,Other,2.2,AMD,1,0.0,256.0,0.0,0.0,256.0,8,2.23,74.0,0.0,0,162.8,0.0,1,0,2,0.14294871794871794,3.587443946188341,0.47446808510638294,0.25,Budget,Windows
1056,Toshiba,Notebook,15.6,Windows 10,0,1,1920.0,1080.0,141.21199808219862,Intel,i7,2.5,Nvidia,1,0.0,256.0,0.0,0.0,256.0,16,2.4,65.0,930.0,0,162.5,930.0,1,0,2,0.15384615384615385,6.666666666666667,0.5106382978723404,0.5,Budget,Windows
840,Lenovo,Ultrabook,14.0,Windows 10,0,1,2560.0,1440.0,209.8006828649808,Intel,i7,2.6,Intel,0,0.0,512.0,0.0,0.0,512.0,16,1.1,66.0,520.0,1,171.6,0.0,1,0,2,0.07857142857142858,14.545454545454545,0.23404255319148937,0.5,Business,Windows
619,Dell,Notebook,15.6,Linux,0,0,1366.0,768.0,100.45466986113651,Intel,i3,2.0,Intel,0,1000.0,0.0,0.0,0.0,1000.0,4,2.18,60.0,520.0,1,120.0,0.0,0,1,1,0.13974358974358975,1.8348623853211008,0.46382978723404256,0.125,Business,Linux
447,Lenovo,Notebook,17.3,Windows 10,0,0,1600.0,900.0,106.11306214269258,AMD,Other,2.5,AMD,1,1000.0,0.0,0.0,0.0,1000.0,8,2.8,92.0,0.0,0,230.0,0.0,0,1,1,0.16184971098265893,2.857142857142857,0.5957446808510638,0.25,Business,Windows
780,Samsung,2 in 1 Convertible,15.0,Windows 10,1,0,1920.0,1080.0,146.86047800548656,Intel,i7,2.7,AMD,1,0.0,256.0,0.0,0.0,256.0,16,1.71,75.0,540.0,0,202.5,540.0,1,0,2,0.114,9.35672514619883,0.3638297872340425,0.5,Budget,Windows
654,Acer,Ultrabook,14.0,Windows 10,0,1,1920.0,1080.0,157.3505121487356,Intel,i5,2.5,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.8,72.0,620.0,1,180.0,0.0,1,0,2,0.1285714285714286,4.444444444444445,0.3829787234042553,0.25,Budget,Windows
838,Acer,Notebook,14.0,Windows 10,0,1,1920.0,1080.0,157.3505121487356,Intel,i3,2.4,Intel,0,0.0,128.0,0.0,0.0,128.0,8,1.5,71.0,620.0,1,170.4,0.0,1,0,2,0.10714285714285714,5.333333333333333,0.3191489361702127,0.25,Budget,Windows
655,Razer,Gaming,14.0,Windows 10,0,0,1920.0,1080.0,157.3505121487356,Intel,i7,2.8,Nvidia,1,0.0,256.0,0.0,0.0,256.0,16,1.95,77.0,1060.0,0,215.6,1060.0,1,0,2,0.1392857142857143,8.205128205128206,0.4148936170212766,0.5,Premium,Windows
384,Asus,Notebook,14.0,Windows 10,0,0,1366.0,768.0,111.93520355955211,Intel,Celeron,1.1,Intel,0,0.0,0.0,32.0,0.0,32.0,4,1.5,33.0,500.0,1,36.300000000000004,0.0,0,0,0,0.10714285714285714,2.6666666666666665,0.3191489361702127,0.125,Budget,Windows
813,Dell,Netbook,11.6,Windows 10,0,0,1366.0,768.0,135.0942111925629,Intel,Pentium,1.1,Intel,0,0.0,128.0,0.0,0.0,128.0,4,1.63,42.0,505.0,1,46.2,0.0,1,0,2,0.14051724137931035,2.4539877300613497,0.3468085106382978,0.125,Business,Windows
1038,Dell,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i5,2.4,Intel,0,500.0,0.0,0.0,0.0,500.0,8,2.09,63.0,520.0,1,151.2,0.0,0,1,1,0.13397435897435897,3.8277511961722492,0.44468085106382976,0.25,Business,Windows
1232,Asus,Gaming,17.3,Windows 10,0,0,1920.0,1080.0,127.33567457123111,Intel,i7,2.8,Nvidia,1,1000.0,256.0,0.0,0.0,1256.0,16,2.9,77.0,1060.0,0,215.6,1060.0,1,1,3,0.1676300578034682,5.517241379310345,0.6170212765957447,0.5,Budget,Windows
808,Dell,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i3,0.0,AMD,1,0.0,256.0,0.0,0.0,256.0,8,2.0,60.0,420.0,0,0.0,420.0,1,0,2,0.12820512820512822,4.0,0.425531914893617,0.25,Business,Windows
509,Lenovo,2 in 1 Convertible,13.9,Windows 10,1,1,1920.0,1080.0,158.48253022174808,Intel,i5,1.6,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.4,82.0,620.0,1,131.20000000000002,0.0,1,0,2,0.10071942446043164,5.714285714285714,0.2978723404255319,0.25,Business,Windows
366,HP,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i3,0.0,Intel,0,500.0,0.0,0.0,0.0,500.0,4,1.86,60.0,520.0,1,0.0,0.0,0,1,1,0.11923076923076924,2.150537634408602,0.39574468085106385,0.125,Business,Windows
267,HP,Notebook,15.6,Windows 10,0,1,1920.0,1080.0,141.21199808219862,Intel,i5,1.6,Intel,0,500.0,0.0,0.0,0.0,500.0,4,2.1,82.0,620.0,1,131.20000000000002,0.0,0,1,1,0.13461538461538464,1.9047619047619047,0.44680851063829785,0.125,Business,Windows
1228,Apple,Ultrabook,12.0,Mac OS X,0,1,2304.0,1440.0,226.41554716935852,Intel,Other,1.2,Intel,0,0.0,0.0,512.0,0.0,512.0,8,0.92,72.0,515.0,1,86.39999999999999,0.0,0,0,0,0.07666666666666667,8.695652173913043,0.19574468085106383,0.25,Premium,macOS
112,Lenovo,Notebook,14.0,Windows 10,0,1,1920.0,1080.0,157.3505121487356,Intel,i7,2.7,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.58,75.0,620.0,1,202.5,0.0,1,0,2,0.11285714285714286,5.063291139240506,0.33617021276595743,0.25,Business,Windows
354,Asus,2 in 1 Convertible,11.6,Windows 10,1,0,1366.0,768.0,135.0942111925629,Intel,Celeron,1.1,Intel,0,0.0,0.0,32.0,0.0,32.0,4,1.5,33.0,500.0,1,36.300000000000004,0.0,0,0,0,0.12931034482758622,2.6666666666666665,0.3191489361702127,0.125,Budget,Windows
792,Lenovo,Notebook,15.6,No OS,0,0,1366.0,768.0,100.45466986113651,Intel,Celeron,1.6,Intel,0,1000.0,0.0,0.0,0.0,1000.0,8,2.2,37.0,405.0,1,59.2,0.0,0,1,1,0.14102564102564105,3.6363636363636362,0.46808510638297873,0.25,Business,Other
2,Apple,Ultrabook,13.3,macOS,0,0,1440.0,900.0,127.67794013309688,Intel,i5,1.8,Intel,0,0.0,0.0,128.0,0.0,128.0,8,1.34,72.0,6000.0,1,129.6,0.0,0,0,0,0.10075187969924812,5.970149253731343,0.2851063829787234,0.25,Premium,macOS
616,Acer,Notebook,14.0,Windows 10,0,0,1366.0,768.0,111.93520355955211,Intel,Pentium,1.6,Intel,0,0.0,0.0,128.0,0.0,128.0,4,1.6,37.0,405.0,1,59.2,0.0,0,0,0,0.1142857142857143,2.5,0.3404255319148936,0.125,Budget,Windows
1197,HP,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i3,2.3,Intel,0,500.0,0.0,0.0,0.0,500.0,4,2.07,61.0,520.0,1,140.29999999999998,0.0,0,1,1,0.1326923076923077,1.9323671497584543,0.4404255319148936,0.125,Business,Windows
610,MSI,Gaming,17.3,Windows 10,0,0,1920.0,1080.0,127.33567457123111,Intel,i7,2.7,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,16,4.14,68.0,970.0,0,183.60000000000002,970.0,1,1,3,0.23930635838150285,3.8647342995169085,0.8808510638297872,0.5,Budget,Windows
894,Lenovo,Notebook,15.6,Windows 10,0,1,1920.0,1080.0,141.21199808219862,Intel,i7,2.5,Nvidia,1,1000.0,0.0,0.0,0.0,1000.0,8,2.2,65.0,940.0,0,162.5,940.0,0,1,1,0.14102564102564105,3.6363636363636362,0.46808510638297873,0.25,Business,Windows
204,Dell,Gaming,15.6,Windows 10,0,1,3840.0,2160.0,282.42399616439724,Intel,i7,2.8,Nvidia,1,1000.0,512.0,0.0,0.0,1512.0,16,2.65,77.0,1060.0,0,215.6,1060.0,1,1,3,0.16987179487179488,6.037735849056604,0.5638297872340425,0.5,Business,Windows
924,HP,Ultrabook,12.5,Windows 10,1,0,3840.0,2160.0,352.4651472131677,Intel,Other,1.2,Intel,0,0.0,240.0,0.0,0.0,240.0,8,1.09,72.0,515.0,1,86.39999999999999,0.0,1,0,2,0.0872,7.339449541284403,0.23191489361702128,0.25,Business,Windows
644,Dell,Ultrabook,13.3,Windows 10,1,0,3200.0,1800.0,276.053530085501,Intel,i5,1.6,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.23,82.0,620.0,1,131.20000000000002,0.0,1,0,2,0.09248120300751879,6.504065040650406,0.26170212765957446,0.25,Business,Windows
568,Lenovo,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i3,2.7,Intel,0,0.0,128.0,0.0,0.0,128.0,4,2.05,71.0,620.0,1,191.70000000000002,0.0,1,0,2,0.13141025641025642,1.9512195121951221,0.4361702127659574,0.125,Business,Windows
1263,Asus,Gaming,15.6,Windows 10,0,1,1920.0,1080.0,141.21199808219862,Intel,i7,2.8,Nvidia,1,1000.0,256.0,0.0,0.0,1256.0,16,2.5,77.0,1050.0,0,215.6,1050.0,1,1,3,0.16025641025641027,6.4,0.5319148936170213,0.5,Budget,Windows
23,HP,Notebook,15.6,No OS,0,0,1366.0,768.0,100.45466986113651,AMD,Other,1.5,AMD,1,500.0,0.0,0.0,0.0,500.0,4,1.86,90.0,0.0,0,135.0,0.0,0,1,1,0.11923076923076924,2.150537634408602,0.39574468085106385,0.125,Business,Other
5,Apple,Ultrabook,13.3,macOS,0,1,2560.0,1600.0,226.98300468106115,Intel,i5,3.1,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.37,72.0,650.0,1,223.20000000000002,0.0,1,0,2,0.10300751879699248,5.839416058394161,0.2914893617021277,0.25,Premium,macOS
255,Dell,2 in 1 Convertible,15.6,Windows 10,1,1,1920.0,1080.0,141.21199808219862,Intel,i7,1.8,Intel,0,1000.0,0.0,0.0,0.0,1000.0,8,2.08,85.0,620.0,1,153.0,0.0,0,1,1,0.13333333333333333,3.846153846153846,0.4425531914893617,0.25,Business,Windows
440,Lenovo,Workstation,15.6,Windows 10,0,1,3840.0,2160.0,282.42399616439724,Intel,i7,2.8,Nvidia,1,0.0,512.0,0.0,0.0,512.0,16,2.3,76.0,940.0,0,212.79999999999998,940.0,1,0,2,0.14743589743589744,6.9565217391304355,0.4893617021276595,0.5,Business,Windows
166,Dell,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i5,1.6,AMD,1,0.0,256.0,0.0,0.0,256.0,8,2.13,82.0,520.0,0,131.20000000000002,520.0,1,0,2,0.13653846153846153,3.755868544600939,0.45319148936170206,0.25,Business,Windows
470,Lenovo,Notebook,14.0,No OS,0,1,1920.0,1080.0,157.3505121487356,Intel,i7,2.7,AMD,1,0.0,512.0,0.0,0.0,512.0,8,1.5,75.0,460.0,0,202.5,460.0,1,0,2,0.10714285714285714,5.333333333333333,0.3191489361702127,0.25,Business,Other
236,HP,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,AMD,Other,1.5,AMD,1,500.0,0.0,0.0,0.0,500.0,4,2.1,90.0,0.0,0,135.0,0.0,0,1,1,0.13461538461538464,1.9047619047619047,0.44680851063829785,0.125,Business,Windows
431,Dell,Gaming,17.3,Windows 10,0,1,2560.0,1440.0,169.78089942830815,Intel,i7,2.9,Nvidia,1,1000.0,256.0,0.0,0.0,1256.0,16,4.42,78.0,1070.0,0,226.2,1070.0,1,1,3,0.25549132947976877,3.6199095022624435,0.9404255319148935,0.5,Business,Windows
387,Lenovo,Notebook,15.6,No OS,0,0,1920.0,1080.0,141.21199808219862,Intel,i3,0.0,Intel,0,0.0,128.0,0.0,0.0,128.0,4,1.85,60.0,520.0,1,0.0,0.0,1,0,2,0.1185897435897436,2.162162162162162,0.39361702127659576,0.125,Business,Other
978,HP,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i5,2.5,Nvidia,1,1000.0,0.0,0.0,0.0,1000.0,8,2.04,72.0,930.0,0,180.0,930.0,0,1,1,0.13076923076923078,3.9215686274509802,0.4340425531914894,0.25,Business,Windows
136,Acer,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i3,2.7,Nvidia,1,0.0,256.0,0.0,0.0,256.0,4,2.2,71.0,130.0,0,191.70000000000002,130.0,1,0,2,0.14102564102564105,1.8181818181818181,0.46808510638297873,0.125,Budget,Windows
475,HP,Gaming,17.3,Windows 10,0,1,1920.0,1080.0,127.33567457123111,Intel,i7,2.8,Nvidia,1,1000.0,0.0,0.0,0.0,1000.0,12,3.78,77.0,1060.0,0,215.6,1060.0,0,1,1,0.21849710982658957,3.174603174603175,0.8042553191489361,0.375,Business,Windows
270,Dell,2 in 1 Convertible,15.6,Windows 10,1,0,1920.0,1080.0,141.21199808219862,Intel,i5,1.6,Intel,0,0.0,256.0,0.0,0.0,256.0,8,2.67,82.0,620.0,1,131.20000000000002,0.0,1,0,2,0.17115384615384616,2.9962546816479403,0.5680851063829787,0.25,Business,Windows
339,Lenovo,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i3,0.0,Intel,0,1000.0,0.0,0.0,0.0,1000.0,4,1.85,60.0,520.0,1,0.0,0.0,0,1,1,0.1185897435897436,2.162162162162162,0.39361702127659576,0.125,Business,Windows
1114,Asus,Gaming,17.3,Windows 10,0,1,1920.0,1080.0,127.33567457123111,Intel,i7,2.6,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,16,4.3,67.0,980.0,0,174.20000000000002,980.0,1,1,3,0.24855491329479767,3.7209302325581395,0.9148936170212765,0.5,Budget,Windows
493,Dell,Workstation,15.6,Windows 10,0,1,1920.0,1080.0,141.21199808219862,Intel,i7,2.7,Nvidia,1,0.0,512.0,0.0,0.0,512.0,16,2.17,68.0,620.0,0,183.60000000000002,620.0,1,0,2,0.1391025641025641,7.373271889400922,0.4617021276595744,0.5,Business,Windows
197,Lenovo,Notebook,17.3,No OS,0,0,1600.0,900.0,106.11306214269258,Intel,i5,1.6,Nvidia,1,0.0,256.0,0.0,0.0,256.0,8,2.8,82.0,150.0,0,131.20000000000002,150.0,1,0,2,0.16184971098265893,2.857142857142857,0.5957446808510638,0.25,Business,Other
427,Lenovo,2 in 1 Convertible,15.6,Windows 10,1,1,3840.0,2160.0,282.42399616439724,Intel,i7,2.8,Nvidia,1,0.0,512.0,0.0,0.0,512.0,16,2.0,77.0,1050.0,0,215.6,1050.0,1,0,2,0.12820512820512822,8.0,0.425531914893617,0.5,Business,Windows
748,Dell,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.7,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,8,2.0,75.0,940.0,0,202.5,940.0,1,1,3,0.12820512820512822,4.0,0.425531914893617,0.25,Business,Windows
78,Lenovo,Notebook,15.6,No OS,0,0,1920.0,1080.0,141.21199808219862,Intel,i5,2.5,Intel,0,2000.0,0.0,0.0,0.0,2000.0,8,2.2,72.0,620.0,1,180.0,0.0,0,1,1,0.14102564102564105,3.6363636363636362,0.46808510638297873,0.25,Business,Other
788,Asus,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,Pentium,1.1,Intel,0,0.0,128.0,0.0,0.0,128.0,8,2.0,42.0,505.0,1,46.2,0.0,1,0,2,0.12820512820512822,4.0,0.425531914893617,0.25,Budget,Windows
376,Asus,2 in 1 Convertible,15.6,Windows 10,1,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.7,Nvidia,1,2000.0,512.0,0.0,0.0,2512.0,12,2.26,75.0,940.0,0,202.5,940.0,1,1,3,0.14487179487179486,5.3097345132743365,0.48085106382978715,0.375,Budget,Windows
984,Dell,2 in 1 Convertible,13.3,Windows 10,1,0,3200.0,1800.0,276.053530085501,Intel,i7,1.3,Intel,0,0.0,512.0,0.0,0.0,512.0,16,1.22,72.0,615.0,1,93.60000000000001,0.0,1,0,2,0.09172932330827067,13.114754098360656,0.25957446808510637,0.5,Business,Windows
1125,HP,Notebook,13.3,Windows 10,1,0,3200.0,1800.0,276.053530085501,Intel,Other,1.1,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.16,72.0,515.0,1,79.2,0.0,1,0,2,0.08721804511278194,6.8965517241379315,0.24680851063829784,0.25,Business,Windows
749,Dell,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i3,0.0,Intel,0,0.0,256.0,0.0,0.0,256.0,8,2.0,60.0,520.0,1,0.0,0.0,1,0,2,0.12820512820512822,4.0,0.425531914893617,0.25,Business,Windows
1147,Asus,Notebook,14.0,Windows 10,0,0,1366.0,768.0,111.93520355955211,Intel,Celeron,1.1,Intel,0,0.0,0.0,32.0,0.0,32.0,4,1.5,33.0,500.0,1,36.300000000000004,0.0,0,0,0,0.10714285714285714,2.6666666666666665,0.3191489361702127,0.125,Budget,Windows
373,Lenovo,Gaming,15.6,No OS,0,1,1920.0,1080.0,141.21199808219862,Intel,i5,2.5,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,8,2.4,73.0,1050.0,0,182.5,1050.0,1,1,3,0.15384615384615385,3.3333333333333335,0.5106382978723404,0.25,Business,Other
151,MSI,Gaming,17.3,Windows 10,0,0,1920.0,1080.0,127.33567457123111,Intel,i7,2.8,Nvidia,1,1000.0,256.0,0.0,0.0,1256.0,16,2.9,77.0,1070.0,0,215.6,1070.0,1,1,3,0.1676300578034682,5.517241379310345,0.6170212765957447,0.5,Budget,Windows
1129,Lenovo,2 in 1 Convertible,10.1,Android,1,1,1920.0,1200.0,224.17380907857276,Intel,Atom,1.44,Intel,0,0.0,0.0,64.0,0.0,64.0,4,0.69,85.0,400.0,1,122.39999999999999,0.0,0,0,0,0.06831683168316831,5.797101449275363,0.14680851063829786,0.125,Business,Other
488,Dell,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i3,2.4,Intel,0,1000.0,0.0,0.0,0.0,1000.0,4,2.18,71.0,620.0,1,170.4,0.0,0,1,1,0.13974358974358975,1.8348623853211008,0.46382978723404256,0.125,Business,Windows
